game_id,game_date,attendance
22000283,2021-01-27,15353
22000274,2021-01-27,1008
22000284,2021-01-28,15353
22000286,2021-01-28,15353
22000285,2021-01-28,15353
22000287,2021-01-28,3154
22000290,2021-01-29,15353
22000288,2021-01-29,15353
22000297,2021-01-29,1932
22000291,2021-01-29,0
22000295,2021-01-29,15353
22000289,2021-01-29,3763
22000292,2021-01-29,15353
22000294,2021-01-29,15353
22000296,2021-01-29,15353
22000293,2021-01-29,1440
22000300,2021-01-30,1440
22000305,2021-01-30,15353
22000302,2021-01-30,15353
22000299,2021-01-30,15353
22000301,2021-01-30,15353
22000298,2021-01-30,15353
22000304,2021-01-30,15353
22000303,2021-01-30,0
22000311,2021-01-31,0
22000309,2021-01-31,15353
22000306,2021-01-31,15353
22000310,2021-01-31,15353
22000308,2021-01-31,15353
22000307,2021-01-31,15353
22000315,2021-02-01,15353
22000314,2021-02-01,15353
22000319,2021-02-01,15353
22000312,2021-02-01,0
22000320,2021-02-01,15353
22000316,2021-02-01,15353
22000318,2021-02-01,15353
22000313,2021-02-01,1341
22000317,2021-02-01,1440
22000323,2021-02-02,3211
22000324,2021-02-02,15353
22000325,2021-02-02,3902
22000322,2021-02-02,15353
22000326,2021-02-02,15353
22000559,2021-02-02,15353
22000333,2021-02-03,15353
22000332,2021-02-03,15353
22000334,2021-02-03,15353
22000331,2021-02-03,15353
22000335,2021-02-03,1440
22000327,2021-02-03,15353
22000336,2021-02-03,15353
22000328,2021-02-03,1944
22000330,2021-02-03,1259
22000329,2021-02-03,15353
22000340,2021-02-04,1762
22000338,2021-02-04,1261
22000339,2021-02-04,0
22000337,2021-02-04,15353
22000341,2021-02-04,15353
22000347,2021-02-05,15353
22000343,2021-02-05,15353
22000342,2021-02-05,0
22000349,2021-02-05,15353
22000344,2021-02-05,3535
22000345,2021-02-05,15353
22000350,2021-02-05,15353
22000346,2021-02-05,2720
22000348,2021-02-05,15353
22000352,2021-02-06,15353
22000354,2021-02-06,15353
22000359,2021-02-06,15353
22000361,2021-02-06,15353
22000355,2021-02-06,0
22000357,2021-02-06,2720
22000351,2021-02-06,15353
22000358,2021-02-06,3313
22000356,2021-02-06,991
22000360,2021-02-06,15353
22000353,2021-02-06,3880
22000366,2021-02-07,15353
22000215,2021-02-07,15353
22000363,2021-02-07,15353
22000365,2021-02-07,1493
22000364,2021-02-07,0
22000373,2021-02-08,15353
22000372,2021-02-08,1485
22000374,2021-02-08,0
22000370,2021-02-08,1000
22000368,2021-02-08,15353
22000367,2021-02-08,15353
22000369,2021-02-08,1844
22000371,2021-02-08,15353
22000381,2021-02-09,15353
22000376,2021-02-09,15353
22000375,2021-02-09,0
22000379,2021-02-09,3902
22000377,2021-02-09,0
22000378,2021-02-09,15353
22000380,2021-02-09,15353
22000383,2021-02-10,0
22000384,2021-02-10,1000
22000390,2021-02-10,15353
22000386,2021-02-10,1830
22000385,2021-02-10,15353
22000382,2021-02-10,15353
22000388,2021-02-10,15353
22000387,2021-02-10,15353
22000389,2021-02-10,1491
22000393,2021-02-11,15353
22000392,2021-02-11,3251
22000394,2021-02-11,15353
22000391,2021-02-11,15353
22000398,2021-02-11,0
22000395,2021-02-12,15353
22000401,2021-02-12,15353
22000399,2021-02-12,1514
22000402,2021-02-12,3902
22000405,2021-02-12,15353
22000400,2021-02-12,15353
22000397,2021-02-12,1451
22000396,2021-02-12,15353
22000404,2021-02-12,15353
22000403,2021-02-12,15353
22000412,2021-02-12,15353
22000407,2021-02-13,1393
22000409,2021-02-13,15353
22000410,2021-02-13,0
22000408,2021-02-13,15353
22000406,2021-02-13,1652
22000416,2021-02-14,15353
22000411,2021-02-14,2211
22000417,2021-02-14,1732
22000414,2021-02-14,15353
22000561,2021-02-14,15353
22000418,2021-02-14,0
22000560,2021-02-14,15353
22000413,2021-02-14,15353
22000415,2021-02-14,15353
22000419,2021-02-14,15353
22000426,2021-02-15,0
22000421,2021-02-15,15353
22000422,2021-02-15,15353
22000424,2021-02-15,15353
22000423,2021-02-15,3902
22000420,2021-02-15,15353
22000425,2021-02-15,15353
22000427,2021-02-16,0
22000432,2021-02-16,15353
22000429,2021-02-16,1982
22000433,2021-02-16,3181
22000431,2021-02-16,15353
22000430,2021-02-16,0
22000438,2021-02-17,15353
22000436,2021-02-17,4249
22000440,2021-02-17,15353
22000444,2021-02-17,15353
22000443,2021-02-17,15353
22000441,2021-02-17,1940
22000437,2021-02-17,15353
22000439,2021-02-17,15353
22000562,2021-02-17,15353
22000564,2021-02-17,15353
22000445,2021-02-18,500
22000447,2021-02-18,15353
22000446,2021-02-18,15353
22000452,2021-02-19,1795
22000450,2021-02-19,0
22000563,2021-02-19,2720
22000455,2021-02-19,1940
22000451,2021-02-19,15353
22000449,2021-02-19,4287
22000453,2021-02-19,750
22000454,2021-02-19,15353
22000457,2021-02-19,15353
22000460,2021-02-20,15353
22000464,2021-02-20,15353
22000463,2021-02-20,15353
22000462,2021-02-20,1994
22000459,2021-02-20,15353
22000469,2021-02-21,15353
22000471,2021-02-21,1800
22000466,2021-02-21,2720
22000465,2021-02-21,1940
22000472,2021-02-21,0
22000468,2021-02-21,0
22000467,2021-02-21,4002
22000470,2021-02-21,1362
22000474,2021-02-22,3025
22000477,2021-02-22,3213
22000476,2021-02-22,2099
22000479,2021-02-22,15353
22000478,2021-02-22,3902
22000475,2021-02-22,15353
22000482,2021-02-23,324
22000487,2021-02-23,15353
22000481,2021-02-23,3631
22000488,2021-02-23,15353
22000486,2021-02-23,1800
22000483,2021-02-23,0
22000485,2021-02-23,3338
22000480,2021-02-23,2720
22000484,2021-02-23,15353
22000496,2021-02-24,3296
22000493,2021-02-24,15353
22000492,2021-02-24,15353
22000489,2021-02-24,15353
22000497,2021-02-24,4912
22000495,2021-02-24,15353
22000494,2021-02-24,2700
22000491,2021-02-24,2720
22000490,2021-02-24,1537
22000498,2021-02-25,0
22000502,2021-02-25,15353
22000501,2021-02-25,1896
22000500,2021-02-25,1981
22000503,2021-02-25,1800
22000499,2021-02-25,327
22000505,2021-02-26,15353
22000504,2021-02-26,15353
22000512,2021-02-26,15353
22000507,2021-02-26,15353
22000510,2021-02-26,15353
22000506,2021-02-26,15353
22000508,2021-02-26,15353
22000511,2021-02-26,0
22000509,2021-02-26,0
22000513,2021-02-27,15353
22000518,2021-02-27,15353
22000515,2021-02-27,1981
22000514,2021-02-27,15353
22000516,2021-02-27,4242
22000517,2021-02-27,15353
22000519,2021-02-27,684
22000525,2021-02-28,3284
22000522,2021-02-28,15353
22000527,2021-02-28,15353
22000528,2021-02-28,15353
22000521,2021-02-28,15353
22000524,2021-02-28,15353
22000526,2021-02-28,15353
22000520,2021-02-28,1800
22000530,2021-03-01,15353
22000534,2021-03-01,15353
22000532,2021-03-01,3046
22000531,2021-03-01,15353
22000535,2021-03-01,15353
22000533,2021-03-01,2700
22000529,2021-03-01,3766
22000541,2021-03-02,15353
22000536,2021-03-02,15353
22000537,2021-03-02,15353
22000542,2021-03-02,15353
22000538,2021-03-02,15353
22000540,2021-03-02,1800
22000539,2021-03-03,15353
22000544,2021-03-03,3969
22000551,2021-03-03,15353
22000545,2021-03-03,15353
22000550,2021-03-03,15353
22000549,2021-03-03,3508
22000546,2021-03-03,3615
22000548,2021-03-03,2700
22000543,2021-03-03,2720
22000547,2021-03-03,15353
22000556,2021-03-04,1000
22000555,2021-03-04,0
22000185,2021-03-04,3233
22000558,2021-03-04,15353
22000554,2021-03-04,15353
22000553,2021-03-04,15353
22000565,2021-03-04,1981
22000557,2021-03-04,2700
22000552,2021-03-04,15353
22000567,2021-03-10,3813
22000566,2021-03-10,1912
22000572,2021-03-11,15353
22000569,2021-03-11,1374
22000571,2021-03-11,15353
22000570,2021-03-11,15353
22000577,2021-03-11,15353
22000575,2021-03-11,15353
22000578,2021-03-11,15353
22000576,2021-03-11,15353
22000574,2021-03-11,3700
22000573,2021-03-11,1800
22000568,2021-03-11,0
22000582,2021-03-12,15353
22000583,2021-03-12,3241
22000581,2021-03-12,3700
22000580,2021-03-12,2160
22000579,2021-03-12,15353
22000585,2021-03-12,15353
22000584,2021-03-12,0
22000194,2021-03-13,3166
22000591,2021-03-13,15353
22000586,2021-03-13,15353
22000589,2021-03-13,15353
22000587,2021-03-13,1364
22000590,2021-03-13,2347
22000592,2021-03-13,15353
22000588,2021-03-13,2861
22000600,2021-03-14,15353
22000594,2021-03-14,15353
22000597,2021-03-14,2322
22000599,2021-03-14,15353
22000593,2021-03-14,15353
22000595,2021-03-14,3071
22000601,2021-03-14,3700
22000598,2021-03-14,3264
22000596,2021-03-14,3264
22000603,2021-03-15,15353
22000607,2021-03-15,3188
22000604,2021-03-15,1637
22000428,2021-03-15,15353
22000606,2021-03-15,15353
22000602,2021-03-15,2861
22000605,2021-03-15,3945
22000608,2021-03-15,15353
22000615,2021-03-16,15353
22000614,2021-03-16,15353
22000613,2021-03-16,3069
22000610,2021-03-16,15353
22000609,2021-03-16,15353
22000611,2021-03-16,3071
22000612,2021-03-16,15353
22000625,2021-03-17,3975
22000619,2021-03-17,15353
22000617,2021-03-17,15353
22000618,2021-03-17,3071
22000623,2021-03-17,2217
22000624,2021-03-17,15353
22000616,2021-03-17,750
22000620,2021-03-17,0
22000622,2021-03-17,3259
22000621,2021-03-17,15353
22000626,2021-03-18,2621
22000629,2021-03-18,15353
22000628,2021-03-18,3172
22000630,2021-03-18,15353
22000627,2021-03-18,1531
22000166,2021-03-18,15353
22000635,2021-03-19,3061
22000637,2021-03-19,15353
22000631,2021-03-19,15353
22000639,2021-03-19,15353
22000638,2021-03-19,3124
22000636,2021-03-19,2716
22000633,2021-03-19,3665
22000435,2021-03-19,15353
22000632,2021-03-19,15353
22000634,2021-03-19,15353
22000643,2021-03-20,3280
22000642,2021-03-20,15353
22000640,2021-03-20,15353
22000644,2021-03-20,15353
22000641,2021-03-20,3071
22000651,2021-03-21,3190
22000649,2021-03-21,750
22000016,2021-03-21,3297
22000646,2021-03-21,15353
22000648,2021-03-21,15353
22000167,2021-03-21,15353
22000650,2021-03-21,1981
22000645,2021-03-21,15353
22000652,2021-03-21,15353
22000647,2021-03-21,0
22000655,2021-03-22,3222
22000660,2021-03-22,15353
22000653,2021-03-22,0
22000659,2021-03-22,3280
22000656,2021-03-22,15353
22000658,2021-03-22,2319
22000654,2021-03-22,15353
22000657,2021-03-22,2965
22000664,2021-03-23,15353
22000666,2021-03-23,0
22000665,2021-03-23,15353
22000663,2021-03-23,3700
22000662,2021-03-23,1589
22000661,2021-03-23,3485
22000675,2021-03-24,3224
22000669,2021-03-24,3280
22000670,2021-03-24,3891
22000667,2021-03-24,15353
22000677,2021-03-24,15353
22000673,2021-03-24,15353
22000674,2021-03-24,15353
22000668,2021-03-24,1578
22000671,2021-03-24,15353
22000676,2021-03-24,5546
22000672,2021-03-24,3163
22000682,2021-03-25,15353
22000681,2021-03-25,15353
22000679,2021-03-25,1817
22000680,2021-03-25,3225
22000678,2021-03-25,0
22000689,2021-03-26,0
22000687,2021-03-26,0
22000686,2021-03-26,4215
22000688,2021-03-26,15353
22000691,2021-03-26,5546
22000684,2021-03-26,15353
22000690,2021-03-26,4132
22000685,2021-03-26,3280
22000692,2021-03-26,15353
22000693,2021-03-26,15353
22000683,2021-03-26,750
22000694,2021-03-27,0
22000696,2021-03-27,15353
22000698,2021-03-27,3700
22000702,2021-03-27,15353
22000701,2021-03-27,15353
22000697,2021-03-27,3334
22000695,2021-03-27,3280
22000700,2021-03-27,5546
22000699,2021-03-27,15353
22000704,2021-03-28,2021
22000703,2021-03-28,3850
22000705,2021-03-28,15353
22000706,2021-03-28,15353
22000709,2021-03-29,1732
22000716,2021-03-29,15353
22000711,2021-03-29,750
22000708,2021-03-29,0
22000714,2021-03-29,2876
22000712,2021-03-29,3319
22000713,2021-03-29,15353
22000710,2021-03-29,1981
22000717,2021-03-29,15353
22000715,2021-03-29,5546
22000707,2021-03-29,0
22000171,2021-03-30,3173
22000719,2021-03-30,3574
22000720,2021-03-30,15353
22000718,2021-03-30,15353
22000725,2021-03-31,2314
22000730,2021-03-31,3459
22000727,2021-03-31,15353
22000726,2021-03-31,15353
22000729,2021-03-31,15353
22000721,2021-03-31,750
22000722,2021-03-31,15353
22000723,2021-03-31,2298
22000728,2021-03-31,2802
22000724,2021-03-31,1773
22000735,2021-04-01,2949
22000179,2021-04-01,750
22000732,2021-04-01,1773
22000733,2021-04-01,15353
22000734,2021-04-01,3700
22000731,2021-04-01,0
22000736,2021-04-01,15353
22000742,2021-04-02,0
22000737,2021-04-02,3085
22000740,2021-04-02,15353
22000744,2021-04-02,3422
22000741,2021-04-02,2987
22000746,2021-04-02,15353
22000745,2021-04-02,15353
22000738,2021-04-02,15353
22000743,2021-04-02,5546
22000739,2021-04-02,1981
22000748,2021-04-03,750
22000747,2021-04-03,15353
22000754,2021-04-03,15353
22000753,2021-04-03,15353
22000749,2021-04-03,15353
22000751,2021-04-03,3276
22000752,2021-04-03,5546
22000750,2021-04-03,3071
22000759,2021-04-04,2937
22000757,2021-04-04,15353
22000755,2021-04-04,15353
22000760,2021-04-04,3268
22000758,2021-04-04,4094
22000761,2021-04-04,3927
22000756,2021-04-04,15353
22000763,2021-04-05,1620
22000766,2021-04-05,15353
22000765,2021-04-05,1436
22000768,2021-04-05,3093
22000762,2021-04-05,1773
22000764,2021-04-05,4261
22000767,2021-04-05,0
22000773,2021-04-06,15353
22000769,2021-04-06,15353
22000775,2021-04-06,15353
22000772,2021-04-06,15353
22000321,2021-04-06,3556
22000771,2021-04-06,2298
22000770,2021-04-06,2816
22000774,2021-04-06,15353
22000778,2021-04-07,2298
22000780,2021-04-07,2774
22000456,2021-04-07,3399
22000783,2021-04-07,5110
22000782,2021-04-07,3715
22000776,2021-04-07,15353
22000781,2021-04-07,15353
22000777,2021-04-07,3991
22000779,2021-04-07,1773
22000784,2021-04-08,15353
22000789,2021-04-08,15353
22000786,2021-04-08,4190
22000788,2021-04-08,15353
22000787,2021-04-08,5546
22000523,2021-04-08,15353
22000785,2021-04-08,15353
22000797,2021-04-09,3750
22000796,2021-04-09,3280
22000792,2021-04-09,2298
22000795,2021-04-09,3700
22000798,2021-04-09,0
22000799,2021-04-09,15353
22000790,2021-04-09,3777
22000793,2021-04-09,1912
22000791,2021-04-09,996
22000803,2021-04-10,5028
22000800,2021-04-10,1773
22000804,2021-04-10,15353
22000199,2021-04-10,15353
22000802,2021-04-10,15353
22000801,2021-04-10,5546
22000794,2021-04-10,4148
22000814,2021-04-11,15353
22000812,2021-04-11,1436
22000811,2021-04-11,2341
22000808,2021-04-11,3316
22000813,2021-04-11,15353
22000805,2021-04-11,4148
22000809,2021-04-11,1833
22000806,2021-04-11,4032
22000810,2021-04-11,4054
22000807,2021-04-11,4148
22000278,2021-04-12,2194
22000819,2021-04-12,3700
22000818,2021-04-12,4016
22000816,2021-04-12,3107
22000822,2021-04-12,4145
22000820,2021-04-12,5546
22000815,2021-04-12,1981
22000821,2021-04-12,15353
22000824,2021-04-13,1427
22000826,2021-04-13,5546
22000828,2021-04-13,15353
22000827,2021-04-13,5024
22000817,2021-04-13,15353
22000825,2021-04-13,3676
22000823,2021-04-13,0
22000837,2021-04-14,2141
22000836,2021-04-14,0
22000832,2021-04-14,750
22000831,2021-04-14,1184
22000833,2021-04-14,15353
22000830,2021-04-14,4094
22000461,2021-04-14,3293
22000834,2021-04-14,15353
22000839,2021-04-14,15353
22000829,2021-04-14,2955
22000835,2021-04-14,3700
22000838,2021-04-14,4017
22000840,2021-04-15,15353
22000843,2021-04-15,4568
22000841,2021-04-15,4148
22000842,2021-04-15,1915
22000854,2021-04-16,4246
22000851,2021-04-16,0
22000846,2021-04-16,4094
22000847,2021-04-16,15353
22000845,2021-04-16,750
22000852,2021-04-16,1638
22000848,2021-04-16,0
22000853,2021-04-16,4303
22000850,2021-04-16,0
22000849,2021-04-16,15353
22000844,2021-04-16,5546
22000858,2021-04-17,2298
22000859,2021-04-17,3280
22000856,2021-04-17,15353
22000855,2021-04-17,1710
22000860,2021-04-17,5078
22000857,2021-04-17,15353
22000862,2021-04-18,1981
22000362,2021-04-18,3880
22000863,2021-04-18,15353
22000864,2021-04-18,3772
22000866,2021-04-18,4193
22000861,2021-04-18,15353
22000867,2021-04-18,1734
22000865,2021-04-18,0
22000870,2021-04-19,4094
22000873,2021-04-19,3280
22000473,2021-04-19,15353
22000874,2021-04-19,4005
22000872,2021-04-19,15353
22000868,2021-04-19,750
22000871,2021-04-19,0
22000875,2021-04-19,1709
22000869,2021-04-19,15353
22000880,2021-04-20,15353
22000879,2021-04-20,15353
22000877,2021-04-20,1753
22000878,2021-04-20,3700
22000876,2021-04-20,2219
22000888,2021-04-21,0
22000884,2021-04-21,0
22000881,2021-04-21,15353
22000442,2021-04-21,4043
22000887,2021-04-21,3253
22000885,2021-04-21,2133
22000886,2021-04-21,1981
22000891,2021-04-21,15353
22000889,2021-04-21,1782
22000890,2021-04-21,15353
22000883,2021-04-21,4094
22000882,2021-04-21,15353
22000897,2021-04-22,4443
22000896,2021-04-22,15353
22000892,2021-04-22,2298
22000895,2021-04-22,0
22000893,2021-04-22,3411
22000894,2021-04-22,3280
22000898,2021-04-23,2985
22000901,2021-04-23,3313
22000225,2021-04-23,15353
22000902,2021-04-23,0
22000899,2021-04-23,1773
22000903,2021-04-23,1935
22000900,2021-04-23,4060
22000906,2021-04-24,15353
22000905,2021-04-24,3280
22000910,2021-04-24,0
22000907,2021-04-24,15353
22000909,2021-04-24,0
22000904,2021-04-24,1981
22000908,2021-04-24,4561
22000264,2021-04-24,3700
22000912,2021-04-25,1773
22000915,2021-04-25,3252
22000914,2021-04-25,3519
22000913,2021-04-25,3010
22000240,2021-04-25,15353
22000911,2021-04-25,4493
22000197,2021-04-25,2133
22000918,2021-04-26,4094
22000922,2021-04-26,15353
22000925,2021-04-26,3823
22000917,2021-04-26,0
22000920,2021-04-26,1981
22000923,2021-04-26,1638
22000926,2021-04-26,15353
22000919,2021-04-26,2133
22000916,2021-04-26,750
22000921,2021-04-26,1626
22000924,2021-04-26,3700
22000932,2021-04-27,3613
22000930,2021-04-27,15353
22000931,2021-04-27,3225
22000928,2021-04-27,3240
22000929,2021-04-27,15353
22000927,2021-04-27,2298
22000938,2021-04-28,0
22000934,2021-04-28,4094
22000941,2021-04-28,5917
22000935,2021-04-28,2133
22000936,2021-04-28,2298
22000933,2021-04-28,4148
22000939,2021-04-28,3427
22000940,2021-04-28,4022
22000937,2021-04-28,1981
22000942,2021-04-28,15353
22000948,2021-04-29,4025
22000947,2021-04-29,15353
22000946,2021-04-29,1638
22000943,2021-04-29,750
22000944,2021-04-29,15353
22000945,2021-04-29,3232
22000952,2021-04-30,0
22000954,2021-04-30,15353
22000949,2021-04-30,4094
22000953,2021-04-30,0
22000950,2021-04-30,2298
22000956,2021-04-30,2691
22000955,2021-04-30,6065
22000951,2021-04-30,4148
22000958,2021-05-01,0
22000964,2021-05-01,4351
22000960,2021-05-01,4148
22000966,2021-05-01,2818
22000961,2021-05-01,3924
22000962,2021-05-01,1638
22000959,2021-05-01,0
22000957,2021-05-01,3766
22000965,2021-05-01,6506
22000963,2021-05-01,15353
22000974,2021-05-02,0
22000970,2021-05-02,4268
22000973,2021-05-02,0
22000969,2021-05-02,4095
22000972,2021-05-02,15353
22000971,2021-05-02,3431
22000967,2021-05-02,3280
22000968,2021-05-02,15353
22000975,2021-05-03,750
22000979,2021-05-03,15353
22000977,2021-05-03,3700
22000976,2021-05-03,2133
22000978,2021-05-03,3091
22000982,2021-05-03,2454
22000981,2021-05-03,6506
22000980,2021-05-03,2789
22000988,2021-05-04,0
22000984,2021-05-04,750
22000986,2021-05-04,15353
22000983,2021-05-04,4148
22000989,2021-05-04,1714
22000987,2021-05-04,3700
22000985,2021-05-04,3280
22000995,2021-05-05,4038
22000235,2021-05-05,3280
22000183,2021-05-05,1436
22000994,2021-05-05,0
22000996,2021-05-05,6506
22000991,2021-05-05,4148
22000993,2021-05-05,15353
22000992,2021-05-05,3205
22000990,2021-05-05,4249
22001000,2021-05-06,15353
22000999,2021-05-06,750
22000434,2021-05-06,3769
22001001,2021-05-06,3621
22000998,2021-05-06,4602
22001002,2021-05-06,3275
22000997,2021-05-06,2494
22001010,2021-05-07,1939
22001007,2021-05-07,4220
22001005,2021-05-07,15353
22001008,2021-05-07,6506
22000160,2021-05-07,3399
22001006,2021-05-07,3280
22001003,2021-05-07,5119
22001011,2021-05-07,15353
22001004,2021-05-07,3751
22001009,2021-05-07,8063
22001018,2021-05-08,1939
22001015,2021-05-08,4044
22001012,2021-05-08,15353
22001016,2021-05-08,6506
22001017,2021-05-08,4155
22001013,2021-05-08,0
22001014,2021-05-08,0
22001024,2021-05-09,3144
22001025,2021-05-09,15353
22001022,2021-05-09,0
22000145,2021-05-09,2298
22001020,2021-05-09,4196
22001023,2021-05-09,750
22001021,2021-05-09,4148
22001019,2021-05-09,2578
22001030,2021-05-10,0
22001026,2021-05-10,3054
22001031,2021-05-10,1939
22001029,2021-05-10,0
22001027,2021-05-10,4148
22001028,2021-05-10,2507
22001038,2021-05-11,3280
22001037,2021-05-11,2684
22001033,2021-05-11,0
22001032,2021-05-11,4789
22001040,2021-05-11,15353
22001041,2021-05-11,3550
22000448,2021-05-11,3997
22001034,2021-05-11,15353
22001039,2021-05-11,4155
22001036,2021-05-11,3434
22001035,2021-05-11,15353
22001044,2021-05-12,0
22001042,2021-05-12,3120
22001043,2021-05-12,0
22001045,2021-05-12,6506
22001046,2021-05-12,4087
22000154,2021-05-12,4373
22001051,2021-05-13,0
22000458,2021-05-13,1981
22001047,2021-05-13,4442
22001048,2021-05-13,15353
22001050,2021-05-13,15353
22001049,2021-05-13,2910
22000255,2021-05-13,2876
22001053,2021-05-13,8359
22001052,2021-05-13,1638
22001058,2021-05-14,0
22001054,2021-05-14,750
22001057,2021-05-14,4493
22001059,2021-05-14,4155
22000263,2021-05-14,3502
22001055,2021-05-14,5119
22000204,2021-05-14,5333
22001056,2021-05-14,15353
22001064,2021-05-15,1981
22001065,2021-05-15,4848
22001060,2021-05-15,1773
22001063,2021-05-15,1638
22001062,2021-05-15,3280
22001061,2021-05-15,15353
22001070,2021-05-16,4416
22001075,2021-05-16,5119
22001077,2021-05-16,15353
22001072,2021-05-16,3700
22001067,2021-05-16,1773
22001076,2021-05-16,1939
22001071,2021-05-16,1638
22001073,2021-05-16,1981
22001069,2021-05-16,750
22001074,2021-05-16,15353
22001079,2021-05-16,15353
22001080,2021-05-16,5333
22001068,2021-05-16,3427
22001078,2021-05-16,4738
22001066,2021-05-16,3045
42000171,2021-05-22,6117
42000121,2021-05-22,9107
42000161,2021-05-22,7732
42000111,2021-05-22,14391
42000141,2021-05-23,13750
42000131,2021-05-23,15047
42000151,2021-05-23,11824
42000101,2021-05-23,11160
42000162,2021-05-24,7727
42000122,2021-05-24,9107
42000112,2021-05-25,0
42000152,2021-05-25,11919
42000172,2021-05-25,6885
42000102,2021-05-26,11160
42000142,2021-05-26,14200
42000132,2021-05-26,16254
42000123,2021-05-27,17000
42000153,2021-05-27,7825
42000163,2021-05-27,8050
42000113,2021-05-28,4789
42000173,2021-05-28,17705
42000133,2021-05-28,15743
42000143,2021-05-29,12185
42000164,2021-05-29,8050
42000103,2021-05-29,10665
42000124,2021-05-29,17000
42000134,2021-05-30,16458
42000174,2021-05-30,17761
42000114,2021-05-30,17226
42000154,2021-05-30,8025
42000104,2021-05-31,10665
42000144,2021-05-31,12185
42000155,2021-06-01,16163
42000165,2021-06-01,10463
42000115,2021-06-01,14993
42000105,2021-06-02,15523
42000145,2021-06-02,14250
42000175,2021-06-02,7428
42000135,2021-06-02,16512
42000166,2021-06-03,10022
42000156,2021-06-03,8550
42000176,2021-06-04,18324
42000211,2021-06-05,15750
42000177,2021-06-06,7342
42000201,2021-06-06,18624
42000231,2021-06-07,16219
42000212,2021-06-07,15776
42000202,2021-06-08,18624
42000221,2021-06-08,18007
42000232,2021-06-09,0
42000213,2021-06-10,16310
42000222,2021-06-10,18007
42000203,2021-06-11,16432
42000233,2021-06-11,18277
42000223,2021-06-12,8185
42000214,2021-06-13,16310
42000234,2021-06-13,18290
42000224,2021-06-14,8474
42000204,2021-06-14,16502
42000215,2021-06-15,16067
42000225,2021-06-16,18007
42000205,2021-06-16,18624
42000216,2021-06-17,16310
42000226,2021-06-18,17105
42000206,2021-06-18,16610
42000217,2021-06-19,16287
42000207,2021-06-20,18624
42000311,2021-06-20,16583
42000312,2021-06-22,16645
42000301,2021-06-23,16310
42000313,2021-06-24,17222
42000302,2021-06-25,16422
42000314,2021-06-26,0
42000303,2021-06-27,16650
42000315,2021-06-28,16664
42000304,2021-06-29,16478
42000316,2021-06-30,18495
42000305,2021-07-01,16389
42000306,2021-07-03,16620
42000401,2021-07-06,0
42000402,2021-07-08,16583
42000403,2021-07-11,16637
42000404,2021-07-14,16911
42000405,2021-07-17,16562
42000406,2021-07-20,17397
32000001,2021-03-07,15353
22100001,2021-10-19,17341
22100002,2021-10-19,18997
22100013,2021-10-20,17467
22100012,2021-10-20,16074
22100008,2021-10-20,16079
22100003,2021-10-20,15521
22100007,2021-10-20,15975
22100011,2021-10-20,18306
22100010,2021-10-20,16697
22100005,2021-10-20,19812
22100009,2021-10-20,12845
22100004,2021-10-20,20088
22100006,2021-10-20,19800
22100014,2021-10-21,17162
22100016,2021-10-21,18064
22100015,2021-10-21,19600
22100026,2021-10-22,17583
22100021,2021-10-22,20367
22100020,2021-10-22,19156
22100025,2021-10-22,18997
22100024,2021-10-22,19520
22100022,2021-10-22,20995
22100023,2021-10-22,15674
22100018,2021-10-22,18846
22100017,2021-10-22,17116
22100019,2021-10-22,15407
22100033,2021-10-23,18558
22100032,2021-10-23,14353
22100034,2021-10-23,16748
22100028,2021-10-23,17147
22100030,2021-10-23,18888
22100029,2021-10-23,19800
22100027,2021-10-23,16846
22100031,2021-10-23,15343
22100036,2021-10-24,16273
22100039,2021-10-24,13876
22100040,2021-10-24,18997
22100038,2021-10-24,14256
22100037,2021-10-24,16069
22100035,2021-10-24,17732
22100043,2021-10-25,14209
22100046,2021-10-25,19800
22100049,2021-10-25,15672
22100048,2021-10-25,14221
22100047,2021-10-25,14435
22100044,2021-10-25,14487
22100045,2021-10-25,19600
22100041,2021-10-25,17238
22100042,2021-10-25,10339
22100052,2021-10-26,19337
22100050,2021-10-26,15218
22100053,2021-10-26,18354
22100054,2021-10-26,18306
22100051,2021-10-26,15717
22100058,2021-10-27,19800
22100056,2021-10-27,19156
22100062,2021-10-27,14678
22100064,2021-10-27,0
22100063,2021-10-27,16241
22100061,2021-10-27,15783
22100060,2021-10-27,17341
22100059,2021-10-27,15541
22100057,2021-10-27,17732
22100055,2021-10-27,14082
22100067,2021-10-28,20972
22100069,2021-10-28,19228
22100070,2021-10-28,18064
22100068,2021-10-28,15858
22100066,2021-10-28,13653
22100065,2021-10-28,20017
22100076,2021-10-29,16510
22100073,2021-10-29,19600
22100075,2021-10-29,18315
22100072,2021-10-29,0
22100077,2021-10-29,18997
22100074,2021-10-29,17507
22100071,2021-10-29,19800
22100081,2021-10-30,10578
22100086,2021-10-30,18064
22100087,2021-10-30,17136
22100088,2021-10-30,14516
22100083,2021-10-30,20668
22100085,2021-10-30,17341
22100084,2021-10-30,15989
22100082,2021-10-30,20031
22100079,2021-10-30,11423
22100080,2021-10-30,16508
22100078,2021-10-30,15813
22100091,2021-10-31,17341
22100089,2021-10-31,19231
22100090,2021-10-31,14960
22100092,2021-10-31,13507
22100093,2021-10-31,0
22100096,2021-11-01,0
22100098,2021-11-01,19156
22100094,2021-11-01,13889
22100095,2021-11-01,10227
22100099,2021-11-01,16528
22100102,2021-11-01,13722
