primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie
1294_2023_DEN,2023,1294,Kentavious Caldwell-Pope,1610612743,DEN,SG,29,76,76,31.3,3.8,8.3,0.462,1.8,4.2,0.423,2.1,4.1,0.502,0.569,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8,9.799999999999999,0.0008341490403030173
1295_2023_MIL,2023,1295,Brook Lopez,1610612749,MIL,C,34,78,78,30.4,6.1,11.5,0.531,1.7,4.7,0.374,4.4,6.9,0.637,0.606,1.9,2.4,0.784,2.0,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9,14.749999999999998,0.0015037977264617422
1296_2023_CHI,2023,1296,Patrick Beverley,1610612741,CHI,SG-PG,34,67,67,27.1,2.1,5.4,0.4,1.2,3.6,0.335,1.0,1.8,0.529,0.511,0.7,1.0,0.723,0.7,3.0,3.7,2.9,0.9,0.6,0.9,2.8,6.2,6.3500000000000005,0.0006979939543830723
1297_2023_SAS,2023,1297,Doug McDermott,1610612759,SAS,SF,31,64,0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,3.5,0.516,0.575,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,6.3500000000000005,0.0007613908872901679
1298_2023_MEM,2023,1298,Luke Kennard,1610612763,MEM,SG,26,59,14,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.9,1.9,0.487,0.666,0.6,0.7,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3,8.299999999999999,0.0008561997111615432
1299_2023_NOP,2023,1299,Zion Williamson,1610612740,NOP,PF,22,29,29,33.0,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,23.500000000000007,0.002619989965995876
1300_2023_UTA,2023,1300,Jordan Clarkson,1610612762,UTA,SG,30,61,61,32.6,7.5,16.9,0.444,2.5,7.5,0.338,5.0,9.4,0.53,0.519,3.3,4.0,0.816,1.2,2.9,4.0,4.4,0.5,0.2,3.0,2.0,20.8,14.200000000000003,0.0016182336182336186
1301_2023_ORL,2023,1301,Gary Harris,1610612753,ORL,SG,28,48,42,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.9,1.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,6.350000000000001,0.0007617105499910036
1302_2023_WAS,2023,1302,Kyle Kuzma,1610612764,WAS,PF,27,64,64,35.0,8.0,17.8,0.448,2.5,7.5,0.333,5.5,10.3,0.533,0.518,2.7,3.7,0.73,0.9,6.4,7.2,3.7,0.6,0.5,3.0,2.3,21.2,16.499999999999996,0.001861567101032323
1303_2023_POR,2023,1303,Josh Hart,1610612757,POR,SF,27,76,52,32.3,3.6,6.8,0.529,0.8,2.2,0.372,2.8,4.7,0.601,0.588,1.7,2.3,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,2.6,9.8,13.9,0.0016473097890495377
1304_2023_DAL,2023,1304,Dorian Finney-Smith,1610612742,DAL,PF,29,66,66,30.4,3.0,7.6,0.391,1.7,5.1,0.337,1.2,2.5,0.503,0.505,0.7,0.9,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3,6.8999999999999995,0.0008397225264695144
1305_2023_UTA,2023,1305,Kelly Olynyk,1610612762,UTA,C,31,68,68,28.6,4.1,8.2,0.499,1.4,3.5,0.394,2.7,4.7,0.576,0.583,2.9,3.4,0.853,1.2,5.0,6.2,3.7,0.9,0.5,2.5,3.4,12.5,12.449999999999998,0.0014188034188034185
1306_2023_TOR,2023,1306,Chris Boucher,1610612761,TOR,PF,30,76,0,20.0,3.4,7.0,0.493,0.8,2.5,0.328,2.6,4.5,0.585,0.552,1.7,2.2,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4,8.850000000000001,0.0010310479408166832
1307_2023_LAC,2023,1307,Robert Covington,1610612746,LAC,PF,32,48,0,16.2,2.1,4.8,0.445,1.1,2.8,0.397,1.0,1.9,0.516,0.563,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,6.049999999999999,0.0006609132619619837
1308_2023_SAS,2023,1308,Josh Richardson,1610612759,SAS,SG,29,65,10,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,8.45,0.0010131894484412469
1309_2023_MEM,2023,1309,Ja Morant,1610612763,MEM,PG,23,61,59,31.9,9.3,19.9,0.466,1.5,4.9,0.307,7.8,15.0,0.519,0.504,6.1,8.1,0.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2,23.35,0.002408706416340004
1310_2023_MEM,2023,1310,Danny Green,1610612763,MEM,SG,35,11,0,12.5,2.0,4.5,0.449,1.5,3.4,0.432,0.5,1.1,0.5,0.612,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5,2.9,0.00029915411594800905
1311_2023_PHO,2023,1311,Terrence Ross,1610612756,PHX,SG,31,63,9,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,6.249999999999999,0.000636585862701161
1312_2023_LAC,2023,1312,Reggie Jackson,1610612746,LAC,PG,32,68,40,24.4,3.9,9.4,0.411,1.4,4.2,0.333,2.5,5.2,0.474,0.486,1.0,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,7.3500000000000005,0.0008029276818876995
1313_2023_MEM,2023,1313,Dillon Brooks,1610612763,MEM,SF,27,73,73,30.3,5.4,13.6,0.396,2.0,6.0,0.326,3.4,7.6,0.451,0.468,1.6,2.1,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3,7.500000000000005,0.0007736744377965757
1314_2023_SAC,2023,1314,Richaun Holmes,1610612758,SAC,C,29,42,1,8.3,1.3,2.1,0.618,0.1,0.2,0.625,1.2,1.9,0.617,0.646,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1,2.700000000000001,0.00026625906020413207
1315_2023_DAL,2023,1315,Dwight Powell,1610612742,DAL,C,31,76,64,19.2,2.6,3.5,0.732,0.0,0.1,0.0,2.6,3.5,0.746,0.732,1.5,2.2,0.667,2.0,2.2,4.1,0.9,0.6,0.3,0.9,2.8,6.7,6.250000000000001,0.0007606182304977487
1316_2023_ORL,2023,1316,Paolo Banchero,1610612753,ORL,PF,20,72,72,33.8,6.7,15.6,0.427,1.2,4.0,0.298,5.5,11.6,0.471,0.465,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0,15.250000000000004,0.0018293048641516228
1317_2023_NYK,2023,1317,RJ Barrett,1610612752,NYK,SG,22,73,73,33.9,7.0,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,0.485,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,12.3,0.0012851321700971686
1318_2023_MIL,2023,1318,Bobby Portis,1610612749,MIL,PF,27,70,22,26.0,5.7,11.5,0.496,1.4,3.7,0.37,4.3,7.8,0.555,0.555,1.4,1.8,0.768,2.2,7.4,9.6,1.5,0.4,0.2,1.2,1.6,14.1,15.600000000000001,0.0015904572564612327
1319_2023_DEN,2023,1319,DeAndre Jordan,1610612743,DEN,C,34,39,8,15.0,2.3,2.9,0.765,0.0,0.0,1.0,2.2,2.9,0.763,0.77,0.6,1.2,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1,6.8500000000000005,0.0005830531557220072
1320_2023_MIN,2023,1320,Anthony Edwards,1610612750,MIN,SG,21,79,79,36.0,8.9,19.5,0.459,2.7,7.3,0.369,6.3,12.2,0.513,0.528,4.0,5.3,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6,18.850000000000005,0.002007240975401981
1321_2023_BOS,2023,1321,Robert Williams,1610612738,BOS,C,25,35,20,23.5,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,12.899999999999997,0.001104262968669748
1322_2023_DET,2023,1322,Cade Cunningham,1610612765,DET,PG,21,12,12,33.3,7.8,18.7,0.415,1.4,5.1,0.279,6.3,13.6,0.466,0.453,3.0,3.6,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9,15.100000000000001,0.0020069112174375334
1323_2023_ORL,2023,1323,Mo Bamba,1610612753,ORL,C,24,49,7,15.7,2.4,4.9,0.485,1.0,2.5,0.387,1.4,2.4,0.59,0.585,0.8,1.3,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,2.1,6.6,6.550000000000001,0.000785701433455287
1324_2023_UTA,2023,1324,Talen Horton-Tucker,1610612762,UTA,SG,22,65,20,20.2,4.0,9.4,0.419,0.9,3.1,0.286,3.1,6.3,0.485,0.467,1.9,2.6,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,8.499999999999996,0.0009686609686609683
1325_2023_MIL,2023,1325,Jae Crowder,1610612749,MIL,PF,32,18,3,18.9,2.5,5.2,0.479,1.3,3.1,0.436,1.2,2.2,0.538,0.606,0.6,0.7,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9,7.899999999999999,0.0008054238670540856
1326_2023_LAC,2023,1326,Ivica Zubac,1610612746,LAC,C,25,76,76,28.6,4.3,6.8,0.634,0.0,0.0,0.0,4.3,6.7,0.637,0.634,2.2,3.1,0.697,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,10.8,13.399999999999997,0.0014638409438496828
1327_2023_DAL,2023,1327,Reggie Bullock,1610612742,DAL,SF,31,78,55,30.3,2.5,6.0,0.409,1.9,5.1,0.38,0.5,0.9,0.562,0.569,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,6.5,0.0007910429597176585
1328_2023_DET,2023,1328,Alec Burks,1610612765,DET,SG,31,51,8,22.0,3.9,9.0,0.436,1.9,4.7,0.414,2.0,4.3,0.459,0.544,3.0,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,9.899999999999997,0.00131578947368421
1329_2023_ATL,2023,1329,De'Andre Hunter,1610612737,ATL,SF,25,67,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8.0,0.521,0.522,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4,10.100000000000003,0.00102231894326636
1330_2023_DET,2023,1330,James Wiseman,1610612765,DET,C,21,45,22,19.3,4.2,7.5,0.558,0.1,0.4,0.2,4.1,7.1,0.58,0.563,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,2.4,10.0,8.799999999999999,0.0011695906432748536
1331_2023_PHO,2023,1331,Landry Shamet,1610612756,PHX,SG,25,40,9,20.2,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,6.0,0.0006111224281931147
1332_2023_SAC,2023,1332,Malik Monk,1610612758,SAC,SG,24,77,0,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.8,5.2,0.538,0.538,2.4,2.7,0.889,0.4,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5,11.049999999999999,0.0010896898575020954
1333_2023_HOU,2023,1333,Jalen Green,1610612745,HOU,SG,20,76,76,34.2,7.4,17.9,0.416,2.5,7.3,0.338,5.0,10.6,0.471,0.485,4.8,6.1,0.786,0.6,3.2,3.7,3.7,0.8,0.2,2.6,1.7,22.1,14.100000000000003,0.0017878653395042164
1334_2023_TOR,2023,1334,Jakob Poeltl,1610612761,TOR,C,27,72,71,26.5,5.4,8.6,0.629,0.0,0.0,0.0,5.4,8.6,0.63,0.629,1.7,2.8,0.592,3.3,5.8,9.1,2.7,0.9,1.2,1.7,2.7,12.5,15.450000000000003,0.0017999650492223455
1335_2023_DET,2023,1335,Nerlens Noel,1610612765,DET,C,28,17,4,11.5,0.8,2.1,0.361,0.1,0.1,0.5,0.7,2.0,0.353,0.375,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9,2.1,2.0999999999999996,0.0002791068580542264
1336_2023_BRK,2023,1336,Royce O'Neale,1610612751,BKN,SF,29,76,53,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.9,2.3,0.379,0.524,0.7,0.9,0.725,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,8.75,0.000966423680141374
1337_2023_WAS,2023,1337,Monte Morris,1610612764,WAS,PG,27,62,61,27.3,4.0,8.3,0.48,1.3,3.3,0.382,2.7,5.0,0.543,0.555,1.0,1.2,0.831,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,12.9,0.0014554070062616348
1338_2023_CHO,2023,1338,Mason Plumlee,1610612766,CHA,C,32,79,60,26.0,4.2,6.1,0.68,0.0,0.0,0.0,4.2,6.1,0.68,0.68,2.5,4.0,0.636,2.9,6.0,8.9,3.1,0.6,0.6,1.5,2.7,10.8,14.650000000000002,0.0017846266293092949
1339_2023_CHI,2023,1339,Alex Caruso,1610612741,CHI,PG,28,67,36,23.5,1.9,4.3,0.455,0.8,2.3,0.364,1.1,2.0,0.556,0.551,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6,6.85,0.0007529541082715031
1340_2023_DAL,2023,1340,Maxi Kleber,1610612742,DAL,PF,31,37,5,25.1,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,5.399999999999999,0.0006571741511500546
1341_2023_MIL,2023,1341,Grayson Allen,1610612749,MIL,SG,27,72,70,27.4,3.4,7.7,0.44,2.0,5.1,0.399,1.4,2.7,0.518,0.571,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4,9.4,0.0009583524494061274
1342_2023_CLE,2023,1342,Darius Garland,1610612739,CLE,PG,23,69,69,35.5,7.6,16.4,0.462,2.4,6.0,0.41,5.1,10.4,0.492,0.537,4.0,4.7,0.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6,18.650000000000006,0.0020545304323877724
1343_2023_NYK,2023,1343,Isaiah Hartenstein,1610612752,NYK,C,24,82,8,19.8,2.1,4.0,0.535,0.1,0.5,0.216,2.0,3.5,0.576,0.547,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0,6.849999999999999,0.0007157036882248458
1344_2023_MIN,2023,1344,Kyle Anderson,1610612750,MIN,PF,29,69,46,28.4,3.7,7.2,0.509,0.6,1.5,0.41,3.0,5.7,0.536,0.553,1.4,2.0,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4,13.050000000000002,0.0013896283675859868
1345_2023_MIA,2023,1345,Victor Oladipo,1610612748,MIA,SG,30,42,2,26.3,3.8,9.6,0.397,1.7,5.0,0.33,2.1,4.5,0.471,0.484,1.4,1.9,0.747,0.4,2.7,3.0,3.5,1.4,0.3,2.1,2.4,10.7,7.850000000000001,0.000742878773540267
1346_2023_IND,2023,1346,Daniel Theis,1610612754,IND,C,30,7,1,15.6,3.0,6.3,0.477,0.3,1.6,0.182,2.7,4.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0,5.949999999999998,0.0006815188133554778
1347_2023_CHO,2023,1347,LaMelo Ball,1610612766,CHA,PG,21,36,36,35.2,8.2,20.0,0.411,4.0,10.6,0.376,4.2,9.4,0.45,0.51,2.8,3.4,0.836,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,23.3,19.749999999999993,0.0024058959678401747
1348_2023_BRK,2023,1348,Seth Curry,1610612751,BKN,SG,32,61,7,19.9,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.568,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,6.45,0.0007123923127899272
1349_2023_CLE,2023,1349,Evan Mobley,1610612739,CLE,PF,21,79,79,34.4,6.6,12.0,0.554,0.3,1.3,0.216,6.4,10.7,0.595,0.566,2.6,3.8,0.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2,17.149999999999995,0.0018892866978793715
1350_2023_POR,2023,1350,Gary Payton II,1610612757,POR,SG,30,22,1,16.7,1.9,3.1,0.594,0.6,1.2,0.5,1.3,2.0,0.651,0.688,0.3,0.3,0.857,1.1,2.0,3.1,1.4,1.0,0.2,0.7,2.0,4.6,5.749999999999999,0.0006814410997866792
1351_2023_MIA,2023,1351,Dewayne Dedmon,1610612748,MIA,C,33,38,1,11.2,2.0,4.0,0.51,0.3,1.0,0.308,1.7,2.9,0.58,0.55,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2,4.300000000000001,0.00040692722627046473
1352_2023_PHI,2023,1352,De'Anthony Melton,1610612755,PHI,SG,24,77,58,27.9,3.6,8.5,0.425,2.0,5.2,0.39,1.6,3.2,0.484,0.546,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1,9.299999999999997,0.0009245451834178344
1353_2023_GSW,2023,1353,JaMychal Green,1610612744,GSW,PF,32,57,1,14.0,2.4,4.4,0.54,0.7,1.9,0.378,1.6,2.5,0.667,0.623,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4,5.8500000000000005,0.0005504587155963303
1354_2023_SAC,2023,1354,Keegan Murray,1610612758,SAC,SF,22,80,78,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.584,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,10.100000000000001,0.000996006114096938
1355_2023_GSW,2023,1355,Kevon Looney,1610612744,GSW,C,26,82,70,23.9,3.0,4.7,0.63,0.0,0.0,0.0,3.0,4.7,0.632,0.63,1.1,1.9,0.606,3.3,5.9,9.3,2.5,0.6,0.6,0.5,2.7,7.0,12.25,0.0011526699600094095
1356_2023_TOR,2023,1356,Thaddeus Young,1610612761,TOR,PF,34,54,9,14.7,2.0,3.7,0.545,0.1,0.6,0.176,1.9,3.0,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6,4.4,4.999999999999999,0.0005825129609133802
1357_2023_WAS,2023,1357,Delon Wright,1610612764,WAS,PG,30,50,14,24.4,2.8,5.8,0.474,0.8,2.4,0.345,1.9,3.4,0.564,0.545,1.0,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4,10.950000000000001,0.0012354036215941784
1358_2023_CHI,2023,1358,Patrick Williams,1610612741,CHI,PF,21,82,65,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,0.549,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,8.549999999999999,0.000939818631492168
1359_2023_TOR,2023,1359,Scottie Barnes,1610612761,TOR,SF,21,77,76,34.8,6.0,13.2,0.456,0.8,2.9,0.281,5.2,10.3,0.505,0.487,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3,14.950000000000003,0.0017417137531310074
1360_2023_CLE,2023,1360,Cedi Osman,1610612739,CLE,SF,27,77,2,20.1,3.1,6.9,0.451,1.5,4.1,0.372,1.6,2.8,0.564,0.56,1.0,1.4,0.694,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7,6.3999999999999995,0.0007050399339025062
1361_2023_CHI,2023,1361,Coby White,1610612741,CHI,SG,22,74,2,23.4,3.6,8.0,0.443,1.7,4.6,0.372,1.8,3.4,0.54,0.551,0.8,0.9,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1.0,1.6,9.7,8.85,0.0009727947238252267
1362_2023_SAS,2023,1362,Zach Collins,1610612759,SAS,C,25,63,26,22.9,4.5,8.7,0.518,0.9,2.3,0.374,3.6,6.4,0.571,0.568,1.7,2.3,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6,10.900000000000002,0.0013069544364508396
1363_2023_DET,2023,1363,Jaden Ivey,1610612765,DET,SG,20,74,73,31.1,5.5,13.3,0.416,1.6,4.7,0.343,3.9,8.6,0.457,0.477,3.6,4.8,0.747,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3,10.300000000000004,0.001368952684742159
1364_2023_MIN,2023,1364,Taurean Prince,1610612750,MIN,PF,28,54,4,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,6.199999999999999,0.0006602065807688212
1365_2023_HOU,2023,1365,Jae'Sean Tate,1610612745,HOU,SF,27,31,7,21.8,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,6.349999999999998,0.0008051733975781396
1366_2023_CLE,2023,1366,Isaac Okoro,1610612739,CLE,SF,22,76,46,21.7,2.3,4.7,0.494,0.8,2.3,0.363,1.5,2.4,0.617,0.582,1.0,1.4,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4,5.050000000000001,0.0005563205728449464
1367_2023_CHO,2023,1367,Cody Martin,1610612766,CHA,SF,27,7,0,19.1,2.0,5.1,0.389,0.4,2.0,0.214,1.6,3.1,0.5,0.431,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.0,4.3999999999999995,0.0005359970763795833
1368_2023_ORL,2023,1368,Jalen Suggs,1610612753,ORL,SG,21,53,19,23.5,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,0.493,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,7.250000000000001,0.0008696695255802796
1369_2023_NOP,2023,1369,Jaxson Hayes,1610612740,NOP,C,22,47,2,13.0,1.8,3.3,0.551,0.1,0.6,0.103,1.8,2.7,0.654,0.561,1.2,1.8,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4,5.0,4.500000000000001,0.0005017002062545293
1370_2023_TOR,2023,1370,Khem Birch,1610612761,TOR,C,30,20,0,8.1,1.0,1.6,0.594,0.1,0.1,0.5,0.9,1.5,0.6,0.609,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2,1.85,0.00021552979553795073
1371_2023_IND,2023,1371,Bennedict Mathurin,1610612754,IND,SG,20,78,17,28.5,5.3,12.2,0.434,1.3,4.0,0.323,4.0,8.2,0.488,0.487,4.8,5.8,0.828,1.1,3.0,4.1,1.5,0.6,0.2,1.9,2.1,16.7,10.55,0.0012084073077143348
1372_2023_DEN,2023,1372,Bruce Brown,1610612743,DEN,SF,26,80,31,28.5,4.5,9.3,0.483,1.1,3.2,0.358,3.3,6.1,0.548,0.545,1.5,1.9,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5,10.899999999999999,0.0009277780142145804
1373_2023_MIA,2023,1373,Caleb Martin,1610612748,MIA,SF,27,71,49,29.3,3.6,7.7,0.464,1.2,3.3,0.356,2.4,4.4,0.545,0.54,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,9.099999999999998,0.000861171571874704
1374_2023_MIL,2023,1374,Joe Ingles,1610612749,MIL,SF,35,46,0,22.7,2.3,5.4,0.435,1.8,4.4,0.409,0.5,1.0,0.556,0.603,0.4,0.5,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9,7.599999999999999,0.0007748381505836773
1375_2023_ATL,2023,1375,Onyeka Okongwu,1610612737,ATL,C,22,80,18,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,11.200000000000001,0.001133660610354775
1376_2023_OKC,2023,1376,Josh Giddey,1610612760,OKC,PF,20,76,76,31.1,7.1,14.7,0.482,1.0,3.1,0.325,6.1,11.6,0.524,0.516,1.4,1.9,0.731,1.9,5.9,7.9,6.2,0.8,0.4,2.8,1.9,16.6,17.85,0.0019708512752567076
1377_2023_WAS,2023,1377,Rui Hachimura,1610612764,WAS,PF,24,63,9,23.3,4.5,9.3,0.486,0.8,2.5,0.319,3.7,6.7,0.55,0.53,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,1.1,11.2,9.499999999999998,0.0010718113612004285
1378_2023_UTA,2023,1378,Rudy Gay,1610612762,UTA,PF,36,56,0,14.6,1.9,5.1,0.38,0.6,2.3,0.254,1.4,2.8,0.484,0.437,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2,4.049999999999999,0.0004615384615384614
1379_2023_MIL,2023,1379,Jevon Carter,1610612749,MIL,PG,27,81,39,22.3,3.0,7.0,0.423,1.8,4.2,0.421,1.2,2.8,0.425,0.549,0.4,0.5,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0,6.6,0.000672885762348983
1380_2023_POR,2023,1380,Shaedon Sharpe,1610612757,POR,SG,19,80,15,22.2,3.8,8.1,0.472,1.3,3.5,0.36,2.6,4.6,0.559,0.551,0.9,1.3,0.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,6.95,0.0008236548945247689
1381_2023_PHO,2023,1381,Cameron Payne,1610612756,PHX,PG,28,48,15,20.2,3.9,9.4,0.415,1.4,3.9,0.368,2.5,5.6,0.448,0.49,1.0,1.3,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,8.450000000000001,0.0008606640863719699
1382_2023_ATL,2023,1382,Justin Holiday,1610612737,ATL,SF,33,46,2,15.3,1.7,4.4,0.377,1.0,3.1,0.322,0.7,1.3,0.508,0.49,0.1,0.2,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5,4.5,2.3499999999999996,0.0002378662887797965
1383_2023_POR,2023,1383,Cam Reddish,1610612757,POR,SF,23,40,20,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,6.749999999999998,0.0007999525954017538
1384_2023_PHO,2023,1384,Cameron Johnson,1610612756,PHX,PF,26,42,41,28.5,5.3,11.3,0.47,2.5,6.1,0.404,2.9,5.2,0.548,0.579,2.4,2.9,0.842,0.8,3.6,4.4,1.9,1.2,0.3,0.9,2.0,15.5,13.349999999999996,0.0013597474027296798
