primary_key_composed,player_id,player_name,position,age,team_abbreviation,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season_id,TOTAL TEAM
276_2022,276,Spencer Dinwiddie,PG,28,[TOT],67,51,29.6,4.6,11.0,0.416,1.7,4.9,0.339,2.9,6.0,0.479,0.493,2.9,3.8,0.774,0.7,3.5,4.2,5.2,0.7,0.2,1.6,2.2,13.7,2022,[BRK/BRK/DAL]
277_2022,277,Donte DiVincenzo,SG,25,[TOT],42,1,24.0,2.8,8.0,0.351,1.8,5.2,0.339,1.0,2.8,0.373,0.461,1.7,2.0,0.843,1.0,3.1,4.0,2.8,1.1,0.2,1.7,1.6,9.0,2022,[MIL/GSW]
278_2022,278,Luka Don?i?,PG,22,[DAL],65,65,35.4,9.9,21.6,0.457,3.1,8.8,0.353,6.8,12.8,0.528,0.529,5.6,7.5,0.744,0.9,8.3,9.1,8.7,1.2,0.6,4.5,2.2,28.4,2022,[DAL]
52_2022,52,Luguentz Dort,SF,22,[OKC],51,51,32.6,5.7,14.2,0.404,2.5,7.7,0.332,3.2,6.6,0.487,0.493,3.2,3.7,0.843,0.7,3.4,4.2,1.7,0.9,0.4,1.7,2.9,17.2,2022,[OKC/OKC/OKC]
279_2022,279,Ayo Dosunmu,SG,22,[CHI],77,40,27.4,3.6,6.9,0.52,0.9,2.4,0.376,2.7,4.5,0.596,0.585,0.7,1.0,0.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,2.4,8.8,2022,[CHI/CHI]
280_2022,280,Jeff Dowtin,PG,24,[TOT],9,0,12.0,0.9,2.9,0.308,0.1,1.0,0.111,0.8,1.9,0.412,0.327,0.2,0.2,1.0,0.9,1.1,2.0,1.1,0.6,0.1,0.6,0.6,2.1,2022,[TOR]
281_2022,281,Goran Dragi?,PG,35,[TOT],21,8,23.7,2.7,7.2,0.377,0.8,3.0,0.254,2.0,4.2,0.466,0.43,1.3,1.6,0.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,2.1,7.5,2022,[]
282_2022,282,Andre Drummond,C,28,[TOT],73,36,19.7,3.4,5.9,0.57,0.0,0.0,0.0,3.4,5.9,0.574,0.57,1.2,2.2,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022,[CLE/CHI]
283_2022,283,Chris Duarte,SG,24,[IND],55,39,28.0,4.9,11.3,0.432,1.7,4.6,0.369,3.2,6.7,0.475,0.507,1.6,2.0,0.804,0.7,3.4,4.1,2.1,1.0,0.2,1.6,1.7,13.1,2022,[IND/IND]
284_2022,284,David Duke Jr.,PG,22,[BRK],22,7,15.5,1.8,4.9,0.361,0.4,1.7,0.243,1.4,3.2,0.423,0.403,0.8,1.0,0.81,1.4,1.7,3.0,0.8,0.6,0.3,0.4,1.6,4.7,2022,[BRK]
285_2022,285,Jaime Echenique,C,24,[WAS],1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,[WAS]
55_2022,55,Anthony Edwards,SG,20,[MIN],72,72,34.3,7.6,17.3,0.441,3.0,8.4,0.357,4.6,8.9,0.519,0.527,3.1,3.9,0.786,0.9,3.9,4.8,3.8,1.5,0.6,2.6,2.3,21.3,2022,[MIN/MIN/MIN]
286_2022,286,Rob Edwards,SG,25,[OKC],2,0,5.5,0.5,2.0,0.25,0.5,2.0,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5,2022,[OKC]
56_2022,56,CJ Elleby,SF,21,[POR],58,28,20.2,2.1,5.3,0.393,0.6,2.2,0.294,1.4,3.1,0.462,0.453,1.0,1.4,0.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,2.0,5.8,2022,[POR/POR]
57_2022,57,Joel Embiid,C,27,[PHI],68,68,33.8,9.8,19.6,0.499,1.4,3.7,0.371,8.4,15.9,0.529,0.534,9.6,11.8,0.814,2.1,9.6,11.7,4.2,1.1,1.5,3.1,2.7,30.6,2022,[PHI/PHI/PHI]
287_2022,287,James Ennis III,SF,31,[TOT],7,0,8.0,1.6,3.4,0.458,0.4,1.1,0.375,1.1,2.3,0.5,0.521,0.6,0.7,0.8,0.7,1.0,1.7,0.4,0.3,0.3,0.3,0.7,4.1,2022,[]
288_2022,288,Drew Eubanks,C,24,[TOT],71,31,17.5,3.1,5.2,0.596,0.1,0.3,0.217,3.0,4.9,0.621,0.602,1.4,1.8,0.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7,7.7,2022,[SAS/POR]
289_2022,289,Bruno Fernando,C,23,[TOT],30,0,5.1,1.2,1.8,0.655,0.0,0.1,0.5,1.2,1.8,0.66,0.664,0.5,0.8,0.625,0.6,1.2,1.8,0.2,0.0,0.4,0.5,0.8,2.9,2022,[ATL/HOU/ATL]
290_2022,290,Malik Fitts,PF,24,[TOT],15,0,4.2,0.5,1.3,0.421,0.3,0.7,0.5,0.2,0.6,0.333,0.553,0.0,0.0,0.0,0.1,1.0,1.1,0.3,0.0,0.0,0.1,0.3,1.4,2022,[]
63_2022,63,Malachi Flynn,PG,23,[TOR],44,5,12.2,1.6,4.2,0.393,0.7,2.0,0.333,1.0,2.1,0.452,0.475,0.3,0.5,0.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,1.0,4.3,2022,[TOR/TOR/TOR]
291_2022,291,Bryn Forbes,SG,28,[TOT],75,2,17.1,3.1,7.2,0.429,1.6,3.9,0.414,1.5,3.3,0.447,0.542,1.1,1.2,0.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3,8.8,2022,[MIL/MIN]
292_2022,292,Aleem Ford,SF,24,[ORL],5,0,14.8,1.2,4.0,0.3,0.4,3.0,0.133,0.8,1.0,0.8,0.35,0.0,0.0,0.0,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8,2022,[ORL]
64_2022,64,De'Aaron Fox,PG,24,[SAC],59,59,35.3,8.7,18.5,0.473,1.3,4.2,0.297,7.5,14.3,0.524,0.506,4.4,5.9,0.75,0.4,3.5,3.9,5.6,1.2,0.4,2.8,2.9,23.2,2022,[SAC/SAC/SAC]
293_2022,293,Melvin Frazier,SG,25,[OKC],3,0,40.0,4.3,16.0,0.271,0.3,7.0,0.048,4.0,9.0,0.444,0.281,1.7,2.3,0.714,1.7,2.7,4.3,0.3,0.3,0.0,1.0,2.7,10.7,2022,[OKC]
294_2022,294,Tim Frazier,PG,31,[TOT],12,3,17.3,1.2,3.8,0.311,0.5,1.4,0.353,0.7,2.3,0.286,0.378,0.4,0.8,0.556,0.4,1.2,1.6,2.8,0.3,0.1,1.3,2.3,3.3,2022,[MEM]
295_2022,295,Enes Freedom,C,29,[BOS],35,1,11.7,1.5,2.8,0.526,0.1,0.1,0.4,1.4,2.6,0.533,0.536,0.7,0.8,0.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,1.2,3.7,2022,[BOS]
65_2022,65,Markelle Fultz,PG,23,[ORL],18,3,20.0,4.6,9.7,0.474,0.2,0.9,0.235,4.4,8.8,0.5,0.486,1.4,1.7,0.806,0.2,2.5,2.7,5.5,1.1,0.3,2.2,1.2,10.8,2022,[ORL/ORL/ORL]
296_2022,296,Wenyen Gabriel,PF,24,[TOT],26,5,13.8,2.1,4.2,0.491,0.3,1.1,0.286,1.8,3.2,0.561,0.527,1.0,1.6,0.595,1.5,2.2,3.7,0.5,0.2,0.4,0.6,2.6,5.4,2022,[NOP/LAL]
66_2022,66,Danilo Gallinari,PF,33,[ATL],66,18,25.3,3.9,9.0,0.434,1.7,4.5,0.381,2.2,4.6,0.485,0.528,2.1,2.4,0.904,0.5,4.1,4.7,1.5,0.4,0.2,0.6,1.4,11.7,2022,[ATL/ATL]
297_2022,297,Langston Galloway,SG,30,[TOT],7,0,15.3,0.9,3.7,0.231,0.3,2.3,0.125,0.6,1.4,0.4,0.269,0.0,0.0,0.0,0.4,2.1,2.6,1.7,0.1,0.0,0.9,1.0,2.0,2022,[PHO]
67_2022,67,Darius Garland,PG,22,[CLE],68,68,35.7,8.0,17.3,0.462,2.6,6.7,0.383,5.4,10.6,0.512,0.536,3.2,3.5,0.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7,2022,[CLE/CLE/CLE]
298_2022,298,Marcus Garrett,SG,23,[MIA],12,0,10.7,0.4,1.8,0.238,0.1,0.3,0.25,0.3,1.4,0.235,0.262,0.2,0.4,0.4,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1,2022,[MIA]
299_2022,299,Usman Garuba,PF,19,[HOU],24,2,10.0,0.8,1.8,0.432,0.2,0.8,0.25,0.6,1.0,0.583,0.489,0.2,0.3,0.714,0.9,2.6,3.5,0.7,0.4,0.5,0.3,1.2,2.0,2022,[HOU/HOU]
69_2022,69,Paul George,SF,31,[LAC],31,31,34.7,8.6,20.5,0.421,2.9,8.3,0.354,5.7,12.2,0.467,0.493,4.1,4.8,0.858,0.4,6.5,6.9,5.7,2.2,0.4,4.1,2.4,24.3,2022,[LAC/LAC/LAC]
300_2022,300,Josh Giddey,SG,19,[OKC],54,54,31.5,5.2,12.4,0.419,1.0,3.9,0.263,4.2,8.5,0.492,0.461,1.0,1.5,0.709,1.8,6.0,7.8,6.4,0.9,0.4,3.2,1.6,12.5,2022,[OKC/OKC]
71_2022,71,Shai Gilgeous-Alexander,PG,23,[OKC],56,56,34.7,8.5,18.8,0.453,1.6,5.3,0.3,6.9,13.5,0.514,0.496,5.9,7.2,0.81,0.7,4.3,5.0,5.9,1.3,0.8,2.8,2.5,24.5,2022,[OKC/OKC/OKC]
72_2022,72,Anthony Gill,PF,29,[WAS],44,0,10.5,1.4,2.5,0.569,0.3,0.6,0.538,1.1,1.9,0.578,0.633,1.0,1.2,0.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,1.3,4.1,2022,[WAS/WAS/WAS]
301_2022,301,Freddie Gillespie,PF,24,[ORL],9,2,13.2,1.0,2.4,0.409,0.0,0.1,0.0,1.0,2.3,0.429,0.409,0.3,0.8,0.429,1.4,2.6,4.0,0.6,0.3,1.0,0.6,2.0,2.3,2022,[ORL]
302_2022,302,Jordan Goodwin,SG,23,[WAS],2,0,3.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2022,[WAS/WAS]
303_2022,303,Hassani Gravett,PG,25,[ORL],8,3,21.4,2.3,4.8,0.474,1.4,3.3,0.423,0.9,1.5,0.583,0.618,0.4,0.5,0.75,0.1,2.5,2.6,2.5,0.6,0.1,1.1,1.6,6.3,2022,[ORL]
73_2022,73,Draymond Green,PF,31,[GSW],46,44,28.9,2.9,5.6,0.525,0.3,1.2,0.296,2.6,4.4,0.586,0.556,1.3,2.0,0.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,3.0,7.5,2022,[GSW/GSW/GSW]
304_2022,304,Jalen Green,SG,19,[HOU],67,67,31.9,6.1,14.2,0.426,2.3,6.8,0.343,3.7,7.4,0.502,0.508,2.8,3.5,0.797,0.5,2.9,3.4,2.6,0.7,0.3,2.0,1.5,17.3,2022,[HOU/HOU]
74_2022,74,Josh Green,SG,21,[DAL],67,3,15.5,1.9,3.8,0.508,0.4,1.2,0.359,1.5,2.7,0.573,0.563,0.5,0.7,0.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,1.7,4.8,2022,[DAL/DAL/DAL]
305_2022,305,Quentin Grimes,SG,21,[NYK],46,6,17.1,2.1,5.1,0.404,1.6,4.1,0.381,0.5,1.0,0.5,0.557,0.3,0.4,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0,2022,[NYK/NYK]
306_2022,306,Tyrese Haliburton,SG-PG,21,[TOT],77,77,35.0,5.6,11.8,0.473,2.1,5.1,0.414,3.5,6.8,0.517,0.562,2.1,2.5,0.842,0.8,3.2,4.0,8.2,1.7,0.6,2.6,1.6,15.3,2022,[SAC/IND]
307_2022,307,Tyler Hall,SG,24,[NYK],1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,[NYK]
77_2022,77,Tim Hardaway Jr.,SG,29,[DAL],42,20,29.6,5.0,12.6,0.394,2.4,7.2,0.336,2.5,5.4,0.473,0.491,1.9,2.5,0.757,0.3,3.4,3.7,2.2,0.9,0.1,0.8,1.8,14.2,2022,[DAL/DAL]
78_2022,78,James Harden,PG-SG,32,[TOT],65,65,37.2,6.3,15.3,0.41,2.3,6.9,0.33,4.0,8.4,0.476,0.485,7.2,8.2,0.877,0.8,6.8,7.7,10.3,1.3,0.6,4.4,2.4,22.0,2022,[HOU/BRK/PHI]
308_2022,308,Montrezl Harrell,C,28,[TOT],71,3,23.1,5.0,7.8,0.645,0.1,0.2,0.235,5.0,7.6,0.658,0.649,3.0,4.2,0.716,2.1,4.0,6.1,2.0,0.4,0.6,1.0,1.9,13.1,2022,[LAL/PHI]
80_2022,80,Joe Harris,SF,30,[BRK],14,14,30.2,4.0,8.9,0.452,2.9,6.3,0.466,1.1,2.6,0.417,0.617,0.4,0.4,0.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3,2022,[BRK/BRK/BRK]
81_2022,81,Tobias Harris,PF,29,[PHI],73,73,34.8,6.8,14.0,0.482,1.4,3.8,0.367,5.4,10.2,0.525,0.532,2.3,2.8,0.842,1.1,5.7,6.8,3.5,0.6,0.6,1.6,2.2,17.2,2022,[PHI/PHI/PHI]
309_2022,309,Josh Hart,SG-SF,26,[TOT],54,53,33.2,5.3,10.5,0.504,1.4,3.9,0.343,4.0,6.6,0.601,0.569,3.0,3.9,0.758,1.1,6.0,7.2,4.1,1.1,0.2,2.1,2.8,14.9,2022,[NOP/NYK/POR]
310_2022,310,Udonis Haslem,C,41,[MIA],13,0,6.4,1.1,2.4,0.452,0.1,0.3,0.25,1.0,2.1,0.481,0.468,0.2,0.2,1.0,0.3,1.6,1.9,0.3,0.1,0.1,0.4,1.2,2.5,2022,[MIA/MIA]
311_2022,311,Sam Hauser,SF,24,[BOS],26,0,6.1,0.9,1.9,0.46,0.7,1.7,0.432,0.2,0.2,0.667,0.65,0.0,0.0,0.0,0.2,0.9,1.1,0.4,0.0,0.1,0.1,0.3,2.5,2022,[BOS/BOS]
82_2022,82,Jaxson Hayes,C,21,[NOP],70,28,20.0,3.5,5.7,0.616,0.3,0.8,0.351,3.2,4.9,0.66,0.641,2.1,2.7,0.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,2022,[NOP/NOP/NOP]
83_2022,83,Killian Hayes,PG,20,[DET],66,40,25.0,2.7,7.0,0.383,0.7,2.5,0.263,2.0,4.4,0.452,0.431,0.9,1.1,0.77,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9,2022,[DET/DET/DET]
84_2022,84,Gordon Hayward,SF,31,[CHO],49,48,31.9,5.8,12.6,0.459,1.8,4.5,0.391,4.0,8.1,0.496,0.528,2.6,3.0,0.846,0.8,3.8,4.6,3.6,1.0,0.4,1.7,1.7,15.9,2022,[CHO/CHO/CHO]
312_2022,312,Aaron Henry,SF,22,[PHI],6,0,2.8,0.2,0.8,0.2,0.0,0.2,0.0,0.2,0.7,0.25,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.3,2022,[PHI]
313_2022,313,Juancho Hernangómez,PF,26,[TOT],40,9,11.1,1.1,2.7,0.415,0.6,1.7,0.348,0.5,0.9,0.541,0.528,0.5,0.9,0.559,0.7,1.8,2.5,0.5,0.4,0.3,0.4,0.6,3.3,2022,[]
86_2022,86,Willy Hernangómez,C,27,[NOP],50,8,16.8,3.4,6.5,0.52,0.1,0.2,0.333,3.3,6.3,0.527,0.526,2.2,2.8,0.773,2.9,3.9,6.8,1.3,0.4,0.4,1.0,1.9,9.1,2022,[NOP/NOP]
87_2022,87,Tyler Herro,SG,22,[MIA],66,10,32.6,7.6,17.0,0.447,2.7,6.7,0.399,4.9,10.3,0.477,0.525,2.9,3.3,0.868,0.5,4.5,5.0,4.0,0.7,0.1,2.6,1.4,20.7,2022,[MIA/MIA/MIA]
314_2022,314,Buddy Hield,SG,29,[TOT],81,32,30.9,5.5,13.6,0.406,3.2,8.8,0.366,2.3,4.7,0.482,0.526,1.4,1.6,0.874,0.8,3.5,4.4,2.8,0.9,0.3,1.9,2.3,15.6,2022,[SAC/IND]
315_2022,315,Haywood Highsmith,SF,25,[MIA],19,1,8.6,0.8,2.4,0.348,0.5,1.5,0.321,0.4,0.9,0.389,0.446,0.1,0.3,0.4,0.5,0.8,1.4,0.3,0.1,0.2,0.2,0.7,2.3,2022,[MIA/MIA]
316_2022,316,Malcolm Hill,SF-SG,26,[TOT],19,0,11.2,1.3,2.7,0.462,0.7,1.9,0.361,0.6,0.8,0.688,0.587,0.6,0.7,0.786,0.6,1.3,1.8,0.4,0.4,0.2,0.2,1.3,3.8,2022,[CHI]
88_2022,88,Solomon Hill,PF,30,[ATL],13,1,10.7,0.2,1.5,0.15,0.2,1.0,0.154,0.1,0.5,0.143,0.2,0.0,0.0,0.0,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6,2022,[ATL/ATL]
317_2022,317,Jaylen Hoard,SF,22,[OKC],7,5,34.3,6.3,12.9,0.489,1.3,3.6,0.36,5.0,9.3,0.538,0.539,0.9,2.0,0.429,4.3,7.7,12.0,2.4,0.9,0.7,1.1,2.0,14.7,2022,[OKC]
